disc,distance,value,area,condition,relativedistance,adjreldistance
MAX_17C_Vg_4.oif,21.13,2649.097,212893.957,cold,-88.251,-60.48364673
MAX_17C_Vg_4.oif,22.373,2608.193,212893.957,cold,-87.008,-59.63174508
MAX_17C_Vg_4.oif,23.616,2646.302,212893.957,cold,-85.765,-58.77984342
MAX_17C_Vg_4.oif,24.859,2605.608,212893.957,cold,-84.522,-57.92794177
MAX_17C_Vg_4.oif,26.102,2569.905,212893.957,cold,-83.279,-57.07604012
MAX_17C_Vg_4.oif,27.345,2549.417,212893.957,cold,-82.036,-56.22413846
MAX_17C_Vg_4.oif,28.588,2520.881,212893.957,cold,-80.793,-55.37223681
MAX_17C_Vg_4.oif,29.831,2477.801,212893.957,cold,-79.55,-54.52033515
MAX_17C_Vg_4.oif,31.074,2449.839,212893.957,cold,-78.307,-53.6684335
MAX_17C_Vg_4.oif,32.317,2465.654,212893.957,cold,-77.064,-52.81653184
MAX_17C_Vg_4.oif,33.56,2443.574,212893.957,cold,-75.821,-51.96463019
MAX_17C_Vg_4.oif,34.803,2398.149,212893.957,cold,-74.578,-51.11272854
MAX_17C_Vg_4.oif,36.046,2384.859,212893.957,cold,-73.335,-50.26082688
MAX_17C_Vg_4.oif,37.289,2422.767,212893.957,cold,-72.092,-49.40892523
MAX_17C_Vg_4.oif,38.532,2476.348,212893.957,cold,-70.849,-48.55702357
MAX_17C_Vg_4.oif,39.775,2505.198,212893.957,cold,-69.606,-47.70512192
MAX_17C_Vg_4.oif,41.018,2466.469,212893.957,cold,-68.363,-46.85322026
MAX_17C_Vg_4.oif,42.261,2450.819,212893.957,cold,-67.12,-46.00131861
MAX_17C_Vg_4.oif,43.504,2501.33,212893.957,cold,-65.877,-45.14941696
MAX_17C_Vg_4.oif,44.747,2565.957,212893.957,cold,-64.634,-44.2975153
MAX_17C_Vg_4.oif,45.99,2660.01,212893.957,cold,-63.391,-43.44561365
MAX_17C_Vg_4.oif,47.233,2713.081,212893.957,cold,-62.148,-42.59371199
MAX_17C_Vg_4.oif,48.476,2794.48,212893.957,cold,-60.905,-41.74181034
MAX_17C_Vg_4.oif,49.719,2740.415,212893.957,cold,-59.662,-40.88990868
MAX_17C_Vg_4.oif,50.962,2640.319,212893.957,cold,-58.419,-40.03800703
MAX_17C_Vg_4.oif,52.205,2614.379,212893.957,cold,-57.176,-39.18610538
MAX_17C_Vg_4.oif,53.448,2623.467,212893.957,cold,-55.933,-38.33420372
MAX_17C_Vg_4.oif,54.691,2637.249,212893.957,cold,-54.69,-37.48230207
MAX_17C_Vg_4.oif,55.934,2673.146,212893.957,cold,-53.447,-36.63040041
MAX_17C_Vg_4.oif,57.177,2715.304,212893.957,cold,-52.204,-35.77849876
MAX_17C_Vg_4.oif,58.42,2752.057,212893.957,cold,-50.961,-34.9265971
MAX_17C_Vg_4.oif,59.662,2728.313,212893.957,cold,-49.719,-34.07538081
MAX_17C_Vg_4.oif,60.905,2754.328,212893.957,cold,-48.476,-33.22347916
MAX_17C_Vg_4.oif,62.148,2753.658,212893.957,cold,-47.233,-32.3715775
MAX_17C_Vg_4.oif,63.391,2782.372,212893.957,cold,-45.99,-31.51967585
MAX_17C_Vg_4.oif,64.634,2815.047,212893.957,cold,-44.747,-30.66777419
MAX_17C_Vg_4.oif,65.877,2907.145,212893.957,cold,-43.504,-29.81587254
MAX_17C_Vg_4.oif,67.12,2945.406,212893.957,cold,-42.261,-28.96397088
MAX_17C_Vg_4.oif,68.363,2968.276,212893.957,cold,-41.018,-28.11206923
MAX_17C_Vg_4.oif,69.606,2981.469,212893.957,cold,-39.775,-27.26016758
MAX_17C_Vg_4.oif,70.849,3011.518,212893.957,cold,-38.532,-26.40826592
MAX_17C_Vg_4.oif,72.092,3045.741,212893.957,cold,-37.289,-25.55636427
MAX_17C_Vg_4.oif,73.335,3087.175,212893.957,cold,-36.046,-24.70446261
MAX_17C_Vg_4.oif,74.578,3084.586,212893.957,cold,-34.803,-23.85256096
MAX_17C_Vg_4.oif,75.821,3084.083,212893.957,cold,-33.56,-23.00065931
MAX_17C_Vg_4.oif,77.064,3068.53,212893.957,cold,-32.317,-22.14875765
MAX_17C_Vg_4.oif,78.307,3094.749,212893.957,cold,-31.074,-21.296856
MAX_17C_Vg_4.oif,79.55,3081.781,212893.957,cold,-29.831,-20.44495434
MAX_17C_Vg_4.oif,80.793,3086.046,212893.957,cold,-28.588,-19.59305269
MAX_17C_Vg_4.oif,82.036,3129.763,212893.957,cold,-27.345,-18.74115103
MAX_17C_Vg_4.oif,83.279,3149.288,212893.957,cold,-26.102,-17.88924938
MAX_17C_Vg_4.oif,84.522,3133.151,212893.957,cold,-24.859,-17.03734773
MAX_17C_Vg_4.oif,85.765,3208.188,212893.957,cold,-23.616,-16.18544607
MAX_17C_Vg_4.oif,87.008,3248.017,212893.957,cold,-22.373,-15.33354442
MAX_17C_Vg_4.oif,88.251,3300.827,212893.957,cold,-21.13,-14.48164276
MAX_17C_Vg_4.oif,89.494,3311.071,212893.957,cold,-19.887,-13.62974111
MAX_17C_Vg_4.oif,90.737,3362.292,212893.957,cold,-18.644,-12.77783945
MAX_17C_Vg_4.oif,91.98,3403.111,212893.957,cold,-17.401,-11.9259378
MAX_17C_Vg_4.oif,93.223,3392.544,212893.957,cold,-16.158,-11.07403615
MAX_17C_Vg_4.oif,94.466,3435.754,212893.957,cold,-14.915,-10.22213449
MAX_17C_Vg_4.oif,95.709,3386.789,212893.957,cold,-13.672,-9.370232837
MAX_17C_Vg_4.oif,96.952,3420.906,212893.957,cold,-12.429,-8.518331183
MAX_17C_Vg_4.oif,98.195,3464.902,212893.957,cold,-11.186,-7.666429529
MAX_17C_Vg_4.oif,99.438,3494.732,212893.957,cold,-9.943,-6.814527875
MAX_17C_Vg_4.oif,100.68,3505.008,212893.957,cold,-8.701,-5.96331158
MAX_17C_Vg_4.oif,101.923,3480.491,212893.957,cold,-7.458,-5.111409925
MAX_17C_Vg_4.oif,103.166,3499.733,212893.957,cold,-6.215,-4.259508271
MAX_17C_Vg_4.oif,104.409,3482.952,212893.957,cold,-4.972,-3.407606617
MAX_17C_Vg_4.oif,105.652,3548.72,212893.957,cold,-3.729,-2.555704963
MAX_17C_Vg_4.oif,106.895,3626.298,212893.957,cold,-2.486,-1.703803308
MAX_17C_Vg_4.oif,108.138,3696.22,212893.957,cold,-1.243,-0.8519016542
MAX_17C_Vg_4.oif,109.381,3697.32,212893.957,cold,0,0
MAX_17C_Vg_4.oif,110.624,3681.118,212893.957,cold,1.243,0.8519016542
MAX_17C_Vg_4.oif,111.867,3659.619,212893.957,cold,2.486,1.703803308
MAX_17C_Vg_4.oif,113.11,3560.559,212893.957,cold,3.729,2.555704963
MAX_17C_Vg_4.oif,114.353,3445.653,212893.957,cold,4.972,3.407606617
MAX_17C_Vg_4.oif,115.596,3434.825,212893.957,cold,6.215,4.259508271
MAX_17C_Vg_4.oif,116.839,3409.696,212893.957,cold,7.458,5.111409925
MAX_17C_Vg_4.oif,118.082,3389.267,212893.957,cold,8.701,5.96331158
MAX_17C_Vg_4.oif,119.325,3421.339,212893.957,cold,9.944,6.815213234
MAX_17C_Vg_4.oif,120.568,3350.256,212893.957,cold,11.187,7.667114888
MAX_17C_Vg_4.oif,121.811,3300.67,212893.957,cold,12.43,8.519016542
MAX_17C_Vg_4.oif,123.054,3380.905,212893.957,cold,13.673,9.370918197
MAX_17C_Vg_4.oif,124.297,3376.425,212893.957,cold,14.916,10.22281985
MAX_17C_Vg_4.oif,125.54,3380.318,212893.957,cold,16.159,11.07472151
MAX_17C_Vg_4.oif,126.783,3331.729,212893.957,cold,17.402,11.92662316
MAX_17C_Vg_4.oif,128.026,3236.128,212893.957,cold,18.645,12.77852481
MAX_17C_Vg_4.oif,129.269,3202.204,212893.957,cold,19.888,13.63042647
MAX_17C_Vg_4.oif,130.512,3173.48,212893.957,cold,21.131,14.48232812
MAX_17C_Vg_4.oif,131.755,3165.562,212893.957,cold,22.374,15.33422978
MAX_17C_Vg_4.oif,132.998,3181.898,212893.957,cold,23.617,16.18613143
MAX_17C_Vg_4.oif,134.241,3182.892,212893.957,cold,24.86,17.03803308
MAX_17C_Vg_4.oif,135.484,3152.807,212893.957,cold,26.103,17.88993474
MAX_17C_Vg_4.oif,136.727,3124.807,212893.957,cold,27.346,18.74183639
MAX_17C_Vg_4.oif,137.97,3109.292,212893.957,cold,28.589,19.59373805
MAX_17C_Vg_4.oif,139.212,3064.94,212893.957,cold,29.831,20.44495434
MAX_17C_Vg_4.oif,140.455,3021.012,212893.957,cold,31.074,21.296856
MAX_17C_Vg_4.oif,141.698,2992.107,212893.957,cold,32.317,22.14875765
MAX_17C_Vg_4.oif,142.941,3043.782,212893.957,cold,33.56,23.00065931
MAX_17C_Vg_4.oif,144.184,3083.312,212893.957,cold,34.803,23.85256096
MAX_17C_Vg_4.oif,145.427,3092.866,212893.957,cold,36.046,24.70446261
MAX_17C_Vg_4.oif,146.67,3010.337,212893.957,cold,37.289,25.55636427
MAX_17C_Vg_4.oif,147.913,3027.05,212893.957,cold,38.532,26.40826592
MAX_17C_Vg_4.oif,149.156,3047.557,212893.957,cold,39.775,27.26016758
MAX_17C_Vg_4.oif,150.399,3055.069,212893.957,cold,41.018,28.11206923
MAX_17C_Vg_4.oif,151.642,3028.32,212893.957,cold,42.261,28.96397088
MAX_17C_Vg_4.oif,152.885,3022.133,212893.957,cold,43.504,29.81587254
MAX_17C_Vg_4.oif,154.128,3060,212893.957,cold,44.747,30.66777419
MAX_17C_Vg_4.oif,155.371,3117.218,212893.957,cold,45.99,31.51967585
MAX_17C_Vg_4.oif,156.614,3193.854,212893.957,cold,47.233,32.3715775
MAX_17C_Vg_4.oif,157.857,3122.636,212893.957,cold,48.476,33.22347916
MAX_17C_Vg_4.oif,159.1,3088.314,212893.957,cold,49.719,34.07538081
MAX_17C_Vg_4.oif,160.343,3100.216,212893.957,cold,50.962,34.92728246
MAX_17C_Vg_4.oif,161.586,3151.474,212893.957,cold,52.205,35.77918412
MAX_17C_Vg_4.oif,162.829,3125.338,212893.957,cold,53.448,36.63108577
MAX_17C_Vg_4.oif,164.072,3101.924,212893.957,cold,54.691,37.48298743
MAX_17C_Vg_4.oif,165.315,3104.062,212893.957,cold,55.934,38.33488908
MAX_17C_Vg_4.oif,166.558,3087.345,212893.957,cold,57.177,39.18679074
MAX_17C_Vg_4.oif,167.801,3119.767,212893.957,cold,58.42,40.03869239
MAX_17C_Vg_4.oif,169.044,3142.415,212893.957,cold,59.663,40.89059404
MAX_17C_Vg_4.oif,170.287,3104.157,212893.957,cold,60.906,41.7424957
MAX_17C_Vg_4.oif,171.53,3056.61,212893.957,cold,62.149,42.59439735
MAX_17C_Vg_4.oif,172.773,3010.109,212893.957,cold,63.392,43.44629901
MAX_17C_Vg_4.oif,174.016,3039.625,212893.957,cold,64.635,44.29820066
MAX_17C_Vg_4.oif,175.259,3026.47,212893.957,cold,65.878,45.15010232
MAX_17C_Vg_4.oif,176.502,3002.551,212893.957,cold,67.121,46.00200397
MAX_17C_Vg_4.oif,177.745,3065.178,212893.957,cold,68.364,46.85390562
MAX_17C_Vg_4.oif,178.988,3142.108,212893.957,cold,69.607,47.70580728
MAX_17C_Vg_4.oif,180.23,3126.409,212893.957,cold,70.849,48.55702357
MAX_17C_Vg_4.oif,181.473,3175.111,212893.957,cold,72.092,49.40892523
MAX_17C_Vg_4.oif,182.716,3157.129,212893.957,cold,73.335,50.26082688
MAX_17C_Vg_4.oif,183.959,3030.808,212893.957,cold,74.578,51.11272854
MAX_17C_Vg_4.oif,185.202,2949.438,212893.957,cold,75.821,51.96463019
MAX_17C_Vg_4.oif,186.445,2937.505,212893.957,cold,77.064,52.81653184
MAX_17C_Vg_4.oif,187.688,2935.795,212893.957,cold,78.307,53.6684335
MAX_17C_Vg_4.oif,188.931,2973.464,212893.957,cold,79.55,54.52033515
MAX_17C_Vg_4.oif,190.174,3028.583,212893.957,cold,80.793,55.37223681
MAX_17C_Vg_4.oif,191.417,3035.285,212893.957,cold,82.036,56.22413846
MAX_17C_Vg_4.oif,192.66,2965.968,212893.957,cold,83.279,57.07604012
MAX_17C_Vg_4.oif,193.903,2880.412,212893.957,cold,84.522,57.92794177
MAX_17C_Vg_4.oif,195.146,2847.819,212893.957,cold,85.765,58.77984342
MAX_17C_Vg_4.oif,196.389,2885.705,212893.957,cold,87.008,59.63174508
MAX_17C_Vg_4.oif,197.632,2918.522,212893.957,cold,88.251,60.48364673
MAX_17C_Vg_4.oif,198.875,2895.935,212893.957,cold,89.494,61.33554839
MAX_17C_Vg_4.oif,200.118,2895.914,212893.957,cold,90.737,62.18745004
MAX_17C_Vg_4.oif,201.361,2874.113,212893.957,cold,91.98,63.03935169
MAX_17C_Vg_4.oif,202.604,2821.635,212893.957,cold,93.223,63.89125335
MAX_17C_Vg_4.oif,203.847,2791.634,212893.957,cold,94.466,64.743155
MAX_17C_Vg_4.oif,205.09,2752.817,212893.957,cold,95.709,65.59505666
MAX_17C_Vg_4.oif,206.333,2730.39,212893.957,cold,96.952,66.44695831
MAX_17C_Vg_4.oif,207.576,2710.412,212893.957,cold,98.195,67.29885997
MAX_17C_Vg_4.oif,208.819,2693.891,212893.957,cold,99.438,68.15076162
MAX_17C_Vg_4.oif,210.062,2679.218,212893.957,cold,100.681,69.00266327
MAX_17C_Vg_4.oif,211.305,2612.066,212893.957,cold,101.924,69.85456493
MAX_17C_Vg_4.oif,212.548,2613.332,212893.957,cold,103.167,70.70646658
MAX_17C_Vg_4.oif,213.791,2586.189,212893.957,cold,104.41,71.55836824
MAX_17C_Vg_4.oif,215.034,2605.017,212893.957,cold,105.653,72.41026989
MAX_17C_Vg_4.oif,216.277,2675.741,212893.957,cold,106.896,73.26217155
MAX_17C_Vg_4.oif,217.52,2680.046,212893.957,cold,108.139,74.1140732
MAX_17C_Vg_4.oif,218.762,2727.339,212893.957,cold,109.381,74.96528949
MAX_17C_Vg_4.oif,220.005,2741.687,212893.957,cold,110.624,75.81719115
MAX_17C_Vg_4.oif,221.248,2586.638,212893.957,cold,111.867,76.6690928
MAX_17C_Vg_4.oif,222.491,2456.374,212893.957,cold,113.11,77.52099446
MAX_17C_Vg_4.oif,223.734,2448.039,212893.957,cold,114.353,78.37289611
MAX_17C_Vg_4.oif,224.977,2473.817,212893.957,cold,115.596,79.22479777
MAX_17C_Vg_4.oif,226.22,2448.469,212893.957,cold,116.839,80.07669942
MAX_17C_Vg_4.oif,227.463,2473.321,212893.957,cold,118.082,80.92860107
MAX_17C_Vg_4.oif,228.706,2500.767,212893.957,cold,119.325,81.78050273
MAX_17C_Vg_5.oif,0,1816.194,173875.707,cold,-104.409,-79.18054411
MAX_17C_Vg_5.oif,1.243,1784.497,173875.707,cold,-103.166,-78.2378915
MAX_17C_Vg_5.oif,2.486,1744.197,173875.707,cold,-101.923,-77.29523889
MAX_17C_Vg_5.oif,3.729,1802.378,173875.707,cold,-100.68,-76.35258628
MAX_17C_Vg_5.oif,4.972,1868.835,173875.707,cold,-99.437,-75.40993367
MAX_17C_Vg_5.oif,6.215,1949.231,173875.707,cold,-98.194,-74.46728106
MAX_17C_Vg_5.oif,7.458,1995.914,173875.707,cold,-96.951,-73.52462845
MAX_17C_Vg_5.oif,8.701,1933.445,173875.707,cold,-95.708,-72.58197584
MAX_17C_Vg_5.oif,9.944,1889.18,173875.707,cold,-94.465,-71.63932323
MAX_17C_Vg_5.oif,11.187,1852.927,173875.707,cold,-93.222,-70.69667062
MAX_17C_Vg_5.oif,12.43,1910.636,173875.707,cold,-91.979,-69.75401801
MAX_17C_Vg_5.oif,13.673,1946.713,173875.707,cold,-90.736,-68.8113654
MAX_17C_Vg_5.oif,14.916,1912.458,173875.707,cold,-89.493,-67.86871279
MAX_17C_Vg_5.oif,16.159,1940.778,173875.707,cold,-88.25,-66.92606018
MAX_17C_Vg_5.oif,17.402,1918.84,173875.707,cold,-87.007,-65.98340757
MAX_17C_Vg_5.oif,18.645,1938.634,173875.707,cold,-85.764,-65.04075496
MAX_17C_Vg_5.oif,19.888,1939.796,173875.707,cold,-84.521,-64.09810235
MAX_17C_Vg_5.oif,21.13,1922.614,173875.707,cold,-83.279,-63.15620811
MAX_17C_Vg_5.oif,22.373,1914.983,173875.707,cold,-82.036,-62.2135555
MAX_17C_Vg_5.oif,23.616,1874.782,173875.707,cold,-80.793,-61.27090289
MAX_17C_Vg_5.oif,24.859,1899.876,173875.707,cold,-79.55,-60.32825028
MAX_17C_Vg_5.oif,26.102,1944.826,173875.707,cold,-78.307,-59.38559767
MAX_17C_Vg_5.oif,27.345,1966.297,173875.707,cold,-77.064,-58.44294506
MAX_17C_Vg_5.oif,28.588,1942.408,173875.707,cold,-75.821,-57.50029245
MAX_17C_Vg_5.oif,29.831,1965.523,173875.707,cold,-74.578,-56.55763984
MAX_17C_Vg_5.oif,31.074,1999.892,173875.707,cold,-73.335,-55.61498723
MAX_17C_Vg_5.oif,32.317,2051.222,173875.707,cold,-72.092,-54.67233462
MAX_17C_Vg_5.oif,33.56,2100.187,173875.707,cold,-70.849,-53.72968201
MAX_17C_Vg_5.oif,34.803,2100.172,173875.707,cold,-69.606,-52.78702941
MAX_17C_Vg_5.oif,36.046,2170.155,173875.707,cold,-68.363,-51.8443768
MAX_17C_Vg_5.oif,37.289,2187.319,173875.707,cold,-67.12,-50.90172419
MAX_17C_Vg_5.oif,38.532,2171.969,173875.707,cold,-65.877,-49.95907158
MAX_17C_Vg_5.oif,39.775,2217.057,173875.707,cold,-64.634,-49.01641897
MAX_17C_Vg_5.oif,41.018,2241.063,173875.707,cold,-63.391,-48.07376636
MAX_17C_Vg_5.oif,42.261,2254.588,173875.707,cold,-62.148,-47.13111375
MAX_17C_Vg_5.oif,43.504,2332.151,173875.707,cold,-60.905,-46.18846114
MAX_17C_Vg_5.oif,44.747,2394.326,173875.707,cold,-59.662,-45.24580853
MAX_17C_Vg_5.oif,45.99,2465.441,173875.707,cold,-58.419,-44.30315592
MAX_17C_Vg_5.oif,47.233,2499.506,173875.707,cold,-57.176,-43.36050331
MAX_17C_Vg_5.oif,48.476,2476.865,173875.707,cold,-55.933,-42.4178507
MAX_17C_Vg_5.oif,49.719,2544.473,173875.707,cold,-54.69,-41.47519809
MAX_17C_Vg_5.oif,50.962,2583.156,173875.707,cold,-53.447,-40.53254548
MAX_17C_Vg_5.oif,52.205,2551.241,173875.707,cold,-52.204,-39.58989287
MAX_17C_Vg_5.oif,53.448,2523.527,173875.707,cold,-50.961,-38.64724026
MAX_17C_Vg_5.oif,54.691,2598.889,173875.707,cold,-49.718,-37.70458765
MAX_17C_Vg_5.oif,55.934,2682.07,173875.707,cold,-48.475,-36.76193504
MAX_17C_Vg_5.oif,57.177,2684.185,173875.707,cold,-47.232,-35.81928243
MAX_17C_Vg_5.oif,58.42,2641.579,173875.707,cold,-45.989,-34.87662982
MAX_17C_Vg_5.oif,59.662,2638.24,173875.707,cold,-44.747,-33.93473558
MAX_17C_Vg_5.oif,60.905,2732.489,173875.707,cold,-43.504,-32.99208297
MAX_17C_Vg_5.oif,62.148,2703.912,173875.707,cold,-42.261,-32.04943036
MAX_17C_Vg_5.oif,63.391,2715.261,173875.707,cold,-41.018,-31.10677775
MAX_17C_Vg_5.oif,64.634,2780.349,173875.707,cold,-39.775,-30.16412514
MAX_17C_Vg_5.oif,65.877,2764.166,173875.707,cold,-38.532,-29.22147253
MAX_17C_Vg_5.oif,67.12,2792.692,173875.707,cold,-37.289,-28.27881992
MAX_17C_Vg_5.oif,68.363,2839.591,173875.707,cold,-36.046,-27.33616731
MAX_17C_Vg_5.oif,69.606,2891.518,173875.707,cold,-34.803,-26.3935147
MAX_17C_Vg_5.oif,70.849,2938.623,173875.707,cold,-33.56,-25.45086209
MAX_17C_Vg_5.oif,72.092,2952.109,173875.707,cold,-32.317,-24.50820948
MAX_17C_Vg_5.oif,73.335,2927.288,173875.707,cold,-31.074,-23.56555687
MAX_17C_Vg_5.oif,74.578,2942.58,173875.707,cold,-29.831,-22.62290426
MAX_17C_Vg_5.oif,75.821,2902.062,173875.707,cold,-28.588,-21.68025165
MAX_17C_Vg_5.oif,77.064,2943.269,173875.707,cold,-27.345,-20.73759904
MAX_17C_Vg_5.oif,78.307,2981.319,173875.707,cold,-26.102,-19.79494643
MAX_17C_Vg_5.oif,79.55,3014.569,173875.707,cold,-24.859,-18.85229382
MAX_17C_Vg_5.oif,80.793,2994.291,173875.707,cold,-23.616,-17.90964122
MAX_17C_Vg_5.oif,82.036,3004.376,173875.707,cold,-22.373,-16.96698861
MAX_17C_Vg_5.oif,83.279,3046.146,173875.707,cold,-21.13,-16.024336
MAX_17C_Vg_5.oif,84.522,3023.841,173875.707,cold,-19.887,-15.08168339
MAX_17C_Vg_5.oif,85.765,3074.344,173875.707,cold,-18.644,-14.13903078
MAX_17C_Vg_5.oif,87.008,3153.069,173875.707,cold,-17.401,-13.19637817
MAX_17C_Vg_5.oif,88.251,3100.052,173875.707,cold,-16.158,-12.25372556
MAX_17C_Vg_5.oif,89.494,3132,173875.707,cold,-14.915,-11.31107295
MAX_17C_Vg_5.oif,90.737,3200.165,173875.707,cold,-13.672,-10.36842034
MAX_17C_Vg_5.oif,91.98,3215.994,173875.707,cold,-12.429,-9.425767728
MAX_17C_Vg_5.oif,93.223,3269.798,173875.707,cold,-11.186,-8.483115118
MAX_17C_Vg_5.oif,94.466,3452.032,173875.707,cold,-9.943,-7.540462509
MAX_17C_Vg_5.oif,95.709,3456.819,173875.707,cold,-8.7,-6.597809899
MAX_17C_Vg_5.oif,96.952,3413.644,173875.707,cold,-7.457,-5.655157289
MAX_17C_Vg_5.oif,98.195,3430.957,173875.707,cold,-6.214,-4.71250468
MAX_17C_Vg_5.oif,99.438,3511.821,173875.707,cold,-4.971,-3.76985207
MAX_17C_Vg_5.oif,100.68,3550.859,173875.707,cold,-3.729,-2.827957829
MAX_17C_Vg_5.oif,101.923,3525.46,173875.707,cold,-2.486,-1.885305219
MAX_17C_Vg_5.oif,103.166,3686.754,173875.707,cold,-1.243,-0.9426526097
MAX_17C_Vg_5.oif,104.409,3772.994,173875.707,cold,0,0
MAX_17C_Vg_5.oif,105.652,3736.313,173875.707,cold,1.243,0.9426526097
MAX_17C_Vg_5.oif,106.895,3621.484,173875.707,cold,2.486,1.885305219
MAX_17C_Vg_5.oif,108.138,3557.977,173875.707,cold,3.729,2.827957829
MAX_17C_Vg_5.oif,109.381,3526.324,173875.707,cold,4.972,3.770610439
MAX_17C_Vg_5.oif,110.624,3363.838,173875.707,cold,6.215,4.713263048
MAX_17C_Vg_5.oif,111.867,3296.988,173875.707,cold,7.458,5.655915658
MAX_17C_Vg_5.oif,113.11,3270.35,173875.707,cold,8.701,6.598568268
MAX_17C_Vg_5.oif,114.353,3221.34,173875.707,cold,9.944,7.541220878
MAX_17C_Vg_5.oif,115.596,3173.38,173875.707,cold,11.187,8.483873487
MAX_17C_Vg_5.oif,116.839,3114.39,173875.707,cold,12.43,9.426526097
MAX_17C_Vg_5.oif,118.082,3089.723,173875.707,cold,13.673,10.36917871
MAX_17C_Vg_5.oif,119.325,3146.296,173875.707,cold,14.916,11.31183132
MAX_17C_Vg_5.oif,120.568,2975.146,173875.707,cold,16.159,12.25448393
MAX_17C_Vg_5.oif,121.811,2950.226,173875.707,cold,17.402,13.19713654
MAX_17C_Vg_5.oif,123.054,2916.083,173875.707,cold,18.645,14.13978915
MAX_17C_Vg_5.oif,124.297,2937.916,173875.707,cold,19.888,15.08244176
MAX_17C_Vg_5.oif,125.54,2859.571,173875.707,cold,21.131,16.02509436
MAX_17C_Vg_5.oif,126.783,2832.276,173875.707,cold,22.374,16.96774697
MAX_17C_Vg_5.oif,128.026,2877.438,173875.707,cold,23.617,17.91039958
MAX_17C_Vg_5.oif,129.269,2854.71,173875.707,cold,24.86,18.85305219
MAX_17C_Vg_5.oif,130.512,2804.487,173875.707,cold,26.103,19.7957048
MAX_17C_Vg_5.oif,131.755,2788.873,173875.707,cold,27.346,20.73835741
MAX_17C_Vg_5.oif,132.998,2814.644,173875.707,cold,28.589,21.68101002
MAX_17C_Vg_5.oif,134.241,2885.81,173875.707,cold,29.832,22.62366263
MAX_17C_Vg_5.oif,135.484,2854.295,173875.707,cold,31.075,23.56631524
MAX_17C_Vg_5.oif,136.727,2769.771,173875.707,cold,32.318,24.50896785
MAX_17C_Vg_5.oif,137.97,2769.661,173875.707,cold,33.561,25.45162046
MAX_17C_Vg_5.oif,139.212,2784.323,173875.707,cold,34.803,26.3935147
MAX_17C_Vg_5.oif,140.455,2703.034,173875.707,cold,36.046,27.33616731
MAX_17C_Vg_5.oif,141.698,2653.041,173875.707,cold,37.289,28.27881992
MAX_17C_Vg_5.oif,142.941,2777.817,173875.707,cold,38.532,29.22147253
MAX_17C_Vg_5.oif,144.184,2787.376,173875.707,cold,39.775,30.16412514
MAX_17C_Vg_5.oif,145.427,2811.404,173875.707,cold,41.018,31.10677775
MAX_17C_Vg_5.oif,146.67,2816.133,173875.707,cold,42.261,32.04943036
MAX_17C_Vg_5.oif,147.913,2716.755,173875.707,cold,43.504,32.99208297
MAX_17C_Vg_5.oif,149.156,2647.6,173875.707,cold,44.747,33.93473558
MAX_17C_Vg_5.oif,150.399,2722.312,173875.707,cold,45.99,34.87738819
MAX_17C_Vg_5.oif,151.642,2777.658,173875.707,cold,47.233,35.8200408
MAX_17C_Vg_5.oif,152.885,2740.421,173875.707,cold,48.476,36.76269341
MAX_17C_Vg_5.oif,154.128,2714.353,173875.707,cold,49.719,37.70534602
MAX_17C_Vg_5.oif,155.371,2676.903,173875.707,cold,50.962,38.64799863
MAX_17C_Vg_5.oif,156.614,2697.056,173875.707,cold,52.205,39.59065124
MAX_17C_Vg_5.oif,157.857,2582.57,173875.707,cold,53.448,40.53330385
MAX_17C_Vg_5.oif,159.1,2653.946,173875.707,cold,54.691,41.47595646
MAX_17C_Vg_5.oif,160.343,2687.637,173875.707,cold,55.934,42.41860907
MAX_17C_Vg_5.oif,161.586,2610.344,173875.707,cold,57.177,43.36126168
MAX_17C_Vg_5.oif,162.829,2651.674,173875.707,cold,58.42,44.30391429
MAX_17C_Vg_5.oif,164.072,2743.988,173875.707,cold,59.663,45.2465669
MAX_17C_Vg_5.oif,165.315,2926.509,173875.707,cold,60.906,46.18921951
MAX_17C_Vg_5.oif,166.558,2899.372,173875.707,cold,62.149,47.13187212
MAX_17C_Vg_5.oif,167.801,2762.022,173875.707,cold,63.392,48.07452473
MAX_17C_Vg_5.oif,169.044,2672.225,173875.707,cold,64.635,49.01717734
MAX_17C_Vg_5.oif,170.287,2659.109,173875.707,cold,65.878,49.95982994
MAX_17C_Vg_5.oif,171.53,2663.21,173875.707,cold,67.121,50.90248255
MAX_17C_Vg_5.oif,172.773,2678.874,173875.707,cold,68.364,51.84513516
MAX_17C_Vg_5.oif,174.016,2671.257,173875.707,cold,69.607,52.78778777
MAX_17C_Vg_5.oif,175.259,2647.814,173875.707,cold,70.85,53.73044038
MAX_17C_Vg_5.oif,176.502,2617.513,173875.707,cold,72.093,54.67309299
MAX_17C_Vg_5.oif,177.745,2614.233,173875.707,cold,73.336,55.6157456
MAX_17C_Vg_5.oif,178.988,2635.398,173875.707,cold,74.579,56.55839821
MAX_17C_Vg_5.oif,180.23,2581.041,173875.707,cold,75.821,57.50029245
MAX_17C_Vg_5.oif,181.473,2505.513,173875.707,cold,77.064,58.44294506
MAX_17C_Vg_5.oif,182.716,2517.098,173875.707,cold,78.307,59.38559767
MAX_17C_Vg_5.oif,183.959,2488.769,173875.707,cold,79.55,60.32825028
MAX_17C_Vg_5.oif,185.202,2469.627,173875.707,cold,80.793,61.27090289
